DATE,Block,Plot,Rotation,Quadrat,Reading,W460,W510,W560,W610,W660,W710,W760,W810,
9/15/2018,2,27,S4,2710,27104,3.22,4.1,5.98,7.01,6.8,11.4,15.54,17.2,
9/15/2018,2,27,S4,2710,27103,3.3,4.32,6.6,7.71,7.16,13,17.8,19.54,
9/15/2018,2,27,S4,2709,27094,3.24,4.07,5.77,6.63,6.54,10.24,14.46,15.92,
9/15/2018,2,27,S4,2709,27093,3.24,4.14,6.12,7,6.73,11.22,16.68,18.49,
9/15/2018,2,27,S4,2708,27084,3.38,4.16,5.99,6.83,6.63,10.66,14.76,16.08,
9/15/2018,2,27,S4,2708,27083,3.32,4.11,6.09,7.07,6.52,10.97,15.69,17.07,
9/15/2018,2,27,S4,2707,27074,3.8,4.63,6.28,7.16,7.02,10.56,14.23,15.67,
9/15/2018,2,27,S4,2707,27073,3.75,4.68,6.85,7.77,7.32,12.09,17.74,19.11,
9/15/2018,2,27,S4,2706,27064,3.85,4.75,6.67,7.37,7.56,11.3,15.47,16.96,
9/15/2018,2,27,S4,2706,26063,3.79,4.65,6.36,7.42,7.8,11.26,14.69,16.17,
9/15/2018,2,27,S4,2705,27054,3.41,4.3,6.21,6.89,6.95,11.49,16.16,17.62,
9/15/2018,2,27,S4,2705,27053,3.81,4.73,6.8,7.31,7.31,11.81,16.78,18.22,
9/15/2018,2,27,S4,2704,27044,3.54,4.51,6.41,7.21,7.56,11.53,16.37,18.17,
9/15/2018,2,27,S4,2704,27043,3.68,4.67,6.83,7.65,7.8,12.17,16.86,18.45,
9/15/2018,2,27,S4,2703,27034,3.93,4.88,6.84,7.52,7.65,12,17.18,18.93,
9/15/2018,2,27,S4,2703,27033,4.11,5.01,6.83,7.51,7.72,11.78,16.39,17.81,
9/15/2018,2,27,S4,2702,27024,3.96,4.99,7.31,7.85,7.89,12.82,19.15,21.14,
9/15/2018,2,27,S4,2702,27023,3.71,4.54,6.66,7.06,6.99,11.71,18,19.51,
9/15/2018,2,27,S4,2701,27014,2.94,3.75,6.41,5.43,4.75,11.53,22.15,23.62,
9/15/2018,2,27,S4,2701,27013,3.09,4.05,6.89,6.48,5.64,12.06,22.29,24.21,
9/15/2018,2,23,S2,2301,23013,4.27,5.42,7.73,8.77,9.14,13.8,18.78,20.66,
9/15/2018,2,23,S2,2301,23014,4.78,5.97,8.35,9.52,9.78,14.45,19.73,21.73,
9/15/2018,2,23,S2,2302,23023,4.13,5.24,8.32,7.9,7.16,14.36,25.02,26.99,
9/15/2018,2,23,S2,2302,23024,4.32,5.44,8,8.44,8.4,13.5,20.25,21.91,
9/15/2018,2,23,S2,2303,23033,3.76,5,8.28,8.27,7.73,14.82,24.79,26.71,
9/15/2018,2,23,S2,2303,23034,4.07,5.29,8.24,8.11,7.18,14.06,24.39,26.27,
9/15/2018,2,23,S2,2304,23043,3.12,4.13,6.69,7.16,6.86,11.83,18.44,20.45,
9/15/2018,2,23,S2,2304,23044,3.3,4.26,6.59,7.14,7.15,11.91,18.06,19.9,
9/15/2018,2,23,S2,2305,23053,3.2,4.02,6.29,6.17,5.81,11.09,18.99,20.49,
9/15/2018,2,23,S2,2305,23054,3.83,4.69,6.88,6.04,5.47,10.79,20.92,22.84,
9/15/2018,2,23,S2,2306,23063,4.9,5.68,7.49,8.05,8.22,12.01,16.93,18.3,
9/15/2018,2,23,S2,2306,23064,5.83,6.58,8.02,8.81,9.23,12.04,15.94,17.12,
9/15/2018,2,23,S2,2307,23073,3.4,4.58,7.56,8.27,7.77,13.89,21.21,23.1,
9/15/2018,2,23,S2,2307,23074,3.33,4.36,7.18,7.7,7.28,13.27,20.42,22.36,
9/15/2018,2,23,S2,2308,23083,3.12,3.84,6.66,5.7,4.39,13.73,34.29,37.11,
9/15/2018,2,23,S2,2308,23084,3.31,4.51,7.8,8.3,7.53,14.79,25.14,27.6,
9/15/2018,2,23,S2,2309,23093,3,4.14,7.63,6.12,4.91,13.14,28.6,30.57,
9/15/2018,2,23,S2,2309,23094,3.56,4.67,7.45,7.04,6.51,13.25,24.11,26.55,
9/15/2018,2,23,S2,2310,23103,3.55,4.54,6.46,7.38,7.85,12.17,17.2,18.98,
9/15/2018,2,23,S2,2310,23104,3.98,5.04,6.89,8.01,8.82,12.72,16.98,18.8,
9/15/2018,1,19,S3,1911,19113,3.4,4.46,7.19,7.36,6.99,13.15,21.7,24.09,
9/15/2018,1,19,S3,1911,19114,3.17,3.99,6.4,6.13,5.7,11.39,19.82,21.63,
9/15/2018,1,19,S3,1912,19123,3.55,4.37,6.46,6.65,6.52,11.1,17.22,18.77,
9/15/2018,1,19,S3,1912,19124,3.41,4.42,7.02,7.1,6.44,12.04,19.37,20.87,
9/15/2018,1,19,S3,1913,19133,3.51,4.44,6.88,7.23,7,11.96,18.94,20.72,
9/15/2018,1,19,S3,1913,19134,2.92,3.6,5.72,5.65,4.87,11.03,20.12,21.32,
9/15/2018,1,19,S3,1914,19143,3.43,4.52,7.57,7.38,6.52,13.56,22.8,24.23,
9/15/2018,1,19,S3,1914,19144,3.22,4.36,7.73,6.54,5.19,12.61,23.16,24.09,
9/15/2018,1,19,S3,1915,19153,3.5,4.45,6.98,6.8,6.37,12.12,20.08,21.14,
9/15/2018,1,19,S3,1915,19154,3.73,4.92,7.96,7.46,6.16,13.89,24.82,26.53,
9/15/2018,1,19,S3,1916,19163,3.73,4.73,7.22,7.68,7.57,12.68,19.47,21.37,
9/15/2018,1,19,S3,1916,19164,3.35,4.45,7.47,7.94,7.43,13.82,22.63,24.32,
9/15/2018,1,19,S3,1917,19173,3.7,5.37,9.8,8.96,7.03,16.43,29,31.49,
9/15/2018,1,19,S3,1917,19174,3.34,4.77,8.81,8.48,6.48,16,28.44,31.22,
9/15/2018,1,19,S3,1918,19183,3.02,3.83,6.18,6.79,5.7,12.6,20.62,20.87,
9/15/2018,1,19,S3,1918,19184,2.92,3.96,6.89,6.94,5.65,11.94,20.69,21.97,
9/15/2018,1,19,S3,1919,19193,3.78,5.06,8.34,8.9,7.56,14.12,22.55,25.13,
9/15/2018,1,19,S3,1919,19194,3.46,4.74,7.98,8.54,6.93,14.62,25.03,27.13,
9/15/2018,1,19,S3,1920,19203,3.47,4.65,7.67,8.54,7.47,13.92,21.55,23.17,
9/15/2018,1,19,S3,1920,19204,3.18,4.26,7.34,8.14,7.18,12.94,20.63,22.74,
9/15/2018,1,14,S2,1420,14204,3.81,4.76,7.11,8.33,7.87,12.86,18.22,19.43,
9/15/2018,1,14,S2,1420,14203,3.96,4.86,6.88,8.24,8.04,12.13,17.04,18.38,
9/15/2018,1,14,S2,1419,14194,4.03,5.19,8.11,9.55,8.77,14.69,21.21,22.82,
9/15/2018,1,14,S2,1419,14193,4.2,5.39,8.74,9.82,8.6,15.68,23.16,24.89,
9/15/2018,1,14,S2,1418,14184,3.02,3.92,6.85,6.98,5.96,12.99,19.8,21.56,
9/15/2018,1,14,S2,1418,14183,3.16,4.27,8.2,8.6,6.88,16.75,26.22,28.42,
9/15/2018,1,14,S2,1417,14174,4.01,4.97,7.44,8.7,7.97,14.11,18.7,19.99,
9/15/2018,1,14,S2,1417,14173,3.82,4.78,7.08,7.69,7.17,13.75,18.89,20.2,
9/15/2018,1,14,S2,1416,14164,3.47,4.4,6.56,7.94,7.57,13.22,16.68,18.19,
9/15/2018,1,14,S2,1416,14163,3.83,4.83,7.05,8.61,8.25,13.99,17.28,19.02,
9/15/2018,1,14,S2,1415,14154,3.89,4.92,7.17,8.78,8.54,13.72,16.61,18.17,
9/15/2018,1,14,S2,1415,14153,3.73,4.72,6.78,8.47,8.36,13.56,16.83,18.52,
9/15/2018,1,14,S2,1414,14144,3.49,4.62,7.54,8.9,8.1,14.9,19.32,21.24,
9/15/2018,1,14,S2,1414,14143,4.13,5.14,7.85,9.16,8.47,14.82,19.13,20.68,
9/15/2018,1,14,S2,1413,14134,3.31,4.54,7.69,8.61,7.43,15.23,20.86,22.54,
9/15/2018,1,14,S2,1413,14133,3.08,4.16,7.33,8.41,7.51,14.87,20.2,21.49,
9/15/2018,1,14,S2,1412,14124,3.2,4.36,7.82,8.4,7.15,15.87,22.6,24.45,
9/15/2018,1,14,S2,1412,14123,3.35,4.77,9.03,10.15,8.49,18.39,25.19,26.59,
9/15/2018,1,14,S2,1411,14114,3.23,4.74,9.5,10.87,9.06,20.04,27.5,29.87,
9/15/2018,1,14,S2,1411,14113,3.31,4.74,8.94,10.19,8.84,18,24.02,25.49,
9/15/2018,1,11,S4,1110,11104,2.89,3.81,6.48,6.48,5.85,12.63,19.9,21.17,
9/15/2018,1,11,S4,1110,11103,3.07,3.95,6.64,7.01,5.99,13.24,19.62,20.79,
9/15/2018,1,11,S4,1109,11094,3.84,4.83,7.73,7.78,6.74,14.46,21.52,23.05,
9/15/2018,1,11,S4,1109,11093,4.29,4.87,6.63,7.22,6.83,11.12,14.55,15.71,
9/15/2018,1,11,S4,1108,11084,3.47,4.72,8.76,9.25,7.68,17.57,26.51,28.56,
9/15/2018,1,11,S4,1108,11083,3.29,4.57,8.99,9.91,8.45,18.56,27.17,29.15,
9/15/2018,1,11,S4,1107,11074,3.13,4.52,9.13,10.17,8.49,18.7,27.51,29.56,
9/15/2018,1,11,S4,1107,11073,3.08,4.29,8.34,8.64,6.85,16.9,27.21,29.64,
9/15/2018,1,11,S4,1106,11064,3.32,4.86,9.44,10.57,8.87,19.49,27.92,29.93,
9/15/2018,1,11,S4,1106,11063,3.78,4.93,8.47,8.68,7.25,16.79,26.39,28.89,
9/15/2018,1,11,S4,1105,11054,4.14,5.58,9.67,10.21,8.69,18.87,27.18,29.18,
9/15/2018,1,11,S4,1105,11053,5.89,6.77,9.1,10,9.51,14.84,19.5,20.26,
9/15/2018,1,11,S4,1104,11044,4,5.31,9.01,9.75,8.47,16.54,24.44,26.04,
9/15/2018,1,11,S4,1104,11043,4.34,5.1,7.21,7.53,7.04,11.66,16.81,17.22,
9/15/2018,1,11,S4,1103,11034,4,5.24,8.59,9.95,9.12,15.71,22.11,24.39,
9/15/2018,1,11,S4,1103,11033,3.98,5.19,8.29,9.4,8.77,15.36,21.78,23.27,
9/15/2018,1,11,S4,1102,11024,3.24,4.25,7.26,7.45,6.34,13.12,21.95,23.78,
9/15/2018,1,11,S4,1102,11023,3.23,4.2,6.7,7.18,6.81,12.19,18.64,19.81,
9/15/2018,1,11,S4,1101,11014,3.88,4.65,7.13,7.36,5.55,15.36,32.49,34.34,
9/15/2018,1,11,S4,1101,11013,3.38,4.46,7.67,7.74,6.45,13.73,23.49,24.77,
9/15/2018,3,32,S4,3220,32204,3.59,5.05,9.61,10.57,8.65,19.17,30.71,32.53,
9/15/2018,3,32,S4,3220,32203,3.76,5.19,9.59,11.47,10.09,18.83,25.92,27.47,
9/15/2018,3,32,S4,3219,32194,3.7,5.38,10.83,11.8,9.33,21.48,35.67,39.21,
9/15/2018,3,32,S4,3219,32193,3.13,4.56,9.75,9.89,7.51,19.46,32.92,34.11,
9/15/2018,3,32,S4,3218,32184,2.94,4.16,8.81,8.45,6,17.3,32.46,34.19,
9/15/2018,3,32,S4,3218,32183,3.04,4.31,9.06,8.58,6.33,17.65,32.25,33.72,
9/15/2018,3,32,S4,3217,32174,3.08,4.2,7.58,8.16,6.75,14.36,22.78,23.98,
9/15/2018,3,32,S4,3217,32173,3.22,4.62,9.14,10.18,8.15,17.77,27.5,29.79,
9/15/2018,3,32,S4,3216,32164,3.06,4.43,8.47,9.87,8.5,16.17,22.97,24.72,
9/15/2018,3,32,S4,3216,32163,3.01,4.13,7.55,8.66,7.45,14.54,20.51,21.52,
9/15/2018,3,32,S4,3215,32154,3.18,4.57,9.61,9.7,7.52,18.25,31.05,33.15,
9/15/2018,3,32,S4,3215,32153,3.01,4.43,9.83,9.98,7.47,18.9,32.93,34.76,
9/15/2018,3,32,S4,3214,32144,2.73,3.82,8.08,7.02,5.05,14.68,29.67,31.23,
9/15/2018,3,32,S4,3214,32143,3.12,4.55,9.31,9.8,7.81,17.44,28.94,30.78,
9/15/2018,3,32,S4,3213,32134,3.08,4.68,10.36,11.05,8.2,20.66,35.2,37.94,
9/15/2018,3,32,S4,3213,32133,3.04,4.57,9.97,10.91,8.59,19.4,31.45,32.98,
9/15/2018,3,32,S4,3212,32124,3.11,4.61,10.03,10.77,8.54,21.15,31.72,33.27,
9/15/2018,3,32,S4,3212,32123,3.19,4.73,10.27,10.89,8.56,21.41,32.51,34.36,
9/15/2018,3,32,S4,3211,32114,2.99,4.39,8.88,10.06,8.34,18.99,26.17,27.99,
9/15/2018,3,32,S4,3211,32113,3.02,4.25,8.68,9.04,6.98,18.1,26.17,27.26,
9/15/2018,3,35,S2,3511,35113,3.22,4.1,6.99,6.95,5.73,13.64,22.64,23.82,
9/15/2018,3,35,S2,3511,35114,3.74,4.73,7.81,7.47,5.96,15.37,26.91,28.82,
9/15/2018,3,35,S2,3512,35123,3.62,4.58,6.54,7.38,6.99,12.59,17.12,18.32,
9/15/2018,3,35,S2,3512,35124,3.19,4.06,6.3,6.4,5.4,12.16,19.29,20.53,
9/15/2018,3,35,S2,3513,35133,3.88,5,7.9,9.02,8.07,15.51,21.07,22.43,
9/15/2018,3,35,S2,3513,35134,3.86,5.08,7.76,9.26,8.37,15.58,20.75,22.61,
9/15/2018,3,35,S2,3514,35143,3.61,4.82,7.93,8.95,7.78,15.8,22.08,23.9,
9/15/2018,3,35,S2,3514,35144,4.06,5.1,7.48,8.7,8.1,14.19,18.03,19.48,
9/15/2018,3,35,S2,3515,35153,3.6,4.71,7.34,8.67,7.9,14.41,19.71,21.13,
9/15/2018,3,35,S2,3515,35154,4.08,5.17,7.53,9.18,8.83,14.66,18.29,19.88,
9/15/2018,3,35,S2,3516,35163,3.81,5.09,8.33,9.38,8.22,16.22,23.36,24.98,
9/15/2018,3,35,S2,3516,35164,4.07,5.27,8,9.16,8.41,15.77,20.75,22.44,
9/15/2018,3,35,S2,3517,35173,3.92,5.09,7.88,8.7,7.62,14.75,21.16,22.68,
9/15/2018,3,35,S2,3517,35174,4.21,5.28,7.88,8.82,7.91,14.85,20.79,22.63,
9/15/2018,3,35,S2,3518,35183,3.11,4.11,6.75,7.15,6.05,13.05,20.35,21.33,
9/15/2018,3,35,S2,3518,35184,3.63,4.57,6.8,8.04,7.57,13.32,17.85,19,
9/15/2018,3,35,S2,3519,35193,3.93,4.94,7.39,8.74,8.17,14.33,18.15,19.47,
9/15/2018,3,35,S2,3519,35194,4.11,5.31,8.12,9.72,8.74,16.15,20.88,22.8,
9/15/2018,3,35,S2,3520,35203,3.53,4.69,7.93,8.44,7.13,15.75,23.97,25.92,
9/15/2018,3,35,S2,3520,35204,3.7,4.95,8.1,9.43,8.16,16.23,22.42,24.2,
9/15/2018,3,38,S3,3801,38013,3.31,4.27,7.04,7.23,6.1,14.28,24.23,25.82,
9/15/2018,3,38,S3,3801,38014,3.4,4.51,7.52,7.98,6.82,15.42,24.63,26.48,
9/15/2018,3,38,S3,3802,38023,3.76,4.73,7.04,7.43,6.61,13.01,20.1,22.21,
9/15/2018,3,38,S3,3802,38024,3.47,4.38,6.62,7.64,7.08,12.49,16.72,17.92,
9/15/2018,3,38,S3,3803,38033,3.65,4.88,8.22,9.6,8.5,16.67,22.78,24.32,
9/15/2018,3,38,S3,3803,38034,3.67,4.72,7.28,8.67,8.08,14.51,18.75,20.29,
9/15/2018,3,38,S3,3804,38043,3.4,4.46,7.14,8.78,8.17,14.36,18.53,19.87,
9/15/2018,3,38,S3,3804,38044,3.61,4.79,7.7,9.26,8.64,15.52,19.75,21.32,
9/15/2018,3,38,S3,3805,38053,2.97,3.88,6.96,7.08,5.86,13.73,21.51,22.94,
9/15/2018,3,38,S3,3805,38054,2.91,3.82,6.85,6.97,5.7,13.21,21.39,22.8,
9/15/2018,3,38,S3,3806,38063,3.49,4.2,6.06,6.65,6.29,11.26,14.86,16.02,
9/15/2018,3,38,S3,3806,38064,3.47,4.29,6.39,7.13,6.68,12.27,15.67,16.62,
9/15/2018,3,38,S3,3807,38073,3.06,3.73,5.61,5.63,5.21,10.29,16.48,17.61,
9/15/2018,3,38,S3,3807,38074,3,3.8,6.38,6.57,5.65,12.6,19.12,20.02,
9/15/2018,3,38,S3,3808,38083,2.98,3.81,6.51,6.38,5.4,12.63,22.65,24.42,
9/15/2018,3,38,S3,3808,38084,2.9,3.79,7.07,7.16,5.63,14.22,25.2,27.13,
9/15/2018,3,38,S3,3809,38093,3.1,4.16,7.07,7.61,6.72,14.28,20.42,21.75,
9/15/2018,3,38,S3,3809,38094,3.01,3.89,6.72,6.95,6.16,13.09,19.85,21.33,
9/15/2018,3,38,S3,3810,38103,2.83,3.99,8.24,8.68,6.86,16.66,26.35,28.2,
9/15/2018,3,38,S3,3810,38104,2.97,4.16,8.71,8.72,6.91,17.45,28.53,30.21,
9/15/2018,4,45,S2,4511,45113,3.95,4.85,6.73,8.32,8.43,13.03,16.1,17.58,
9/15/2018,4,45,S2,4511,45114,4.03,4.96,6.99,8.72,8.93,13.59,16.5,18.02,
9/15/2018,4,45,S2,4512,45123,4.07,5.02,7.65,8.55,7.95,14.76,21.78,23.39,
9/15/2018,4,45,S2,4512,45124,4.54,5.48,7.49,9.01,9,14.02,17.43,18.97,
9/15/2018,4,45,S2,4513,45133,4.48,5.34,7.19,9.03,9.23,13.76,16.27,17.64,
9/15/2018,4,45,S2,4513,45134,4.46,5.36,7.4,8.79,8.9,13.85,17.22,18.86,
9/15/2018,4,45,S2,4514,45143,4.27,5.3,8,9.46,8.94,15.37,19.8,21.42,
9/15/2018,4,45,S2,4514,45144,4.81,5.71,7.99,9.65,9.55,14.73,17.61,19.18,
9/15/2018,4,45,S2,4515,45153,4.07,5.13,7.67,9.62,9.37,15.63,18.98,21.02,
9/15/2018,4,45,S2,4515,45154,4.31,5.31,7.83,9.9,9.89,15.45,18.36,20.04,
9/15/2018,4,45,S2,4516,45163,3.62,4.58,7.82,8,6.68,14.75,22.59,23.82,
9/15/2018,4,45,S2,4516,45164,4.11,5.13,8.36,9.61,8.47,16.11,21.75,23.32,
9/15/2018,4,45,S2,4517,45173,4.22,5.27,8.09,9.38,8.66,15.65,19.79,21.63,
9/15/2018,4,45,S2,4517,45174,4.05,5.08,8.13,9.71,9.01,16.26,20.96,22.77,
9/15/2018,4,45,S2,4518,45183,3.97,4.87,7.59,8.52,7.82,14.52,19.75,20.76,
9/15/2018,4,45,S2,4518,45184,4.25,5.29,8.26,9.8,9.29,16.86,21.86,23.4,
9/15/2018,4,45,S2,4519,45193,4.5,5.41,7.81,9.4,9.23,14.88,18.38,19.93,
9/15/2018,4,45,S2,4519,45194,4.54,5.54,8.17,9.56,8.96,15.62,19.4,20.72,
9/15/2018,4,45,S2,4520,45203,4.17,5.08,7.28,8.94,8.82,14.32,17.94,19.27,
9/15/2018,4,45,S2,4520,45204,4.35,5.33,8.12,9.3,8.63,15.54,20.47,21.88,
9/15/2018,4,48,S3,4820,48204,3.54,4.54,7.74,7.39,5.96,15.4,27.52,29.5,
9/15/2018,4,48,S3,4820,48203,3.15,4.17,7.77,7.28,5.54,15.33,26.66,28.3,
9/15/2018,4,48,S3,4819,48194,3.19,4.08,6.95,6.72,5.58,13.14,21.53,23.29,
9/15/2018,4,48,S3,4819,48193,3.33,4.23,7.09,7.21,6.01,13.45,21.69,22.94,
9/15/2018,4,48,S3,4818,48184,3.94,4.68,7.29,6.73,5.79,13.19,22.26,23.52,
9/15/2018,4,48,S3,4818,48183,3.93,4.67,7.34,7.55,6.47,13.12,20.19,20.73,
9/15/2018,4,48,S3,4817,48174,4.3,4.97,7.73,7.78,6.59,13.8,20.7,21.56,
9/15/2018,4,48,S3,4817,48173,4.39,5.16,7.61,8.33,7.57,13.58,17.96,18.8,
9/15/2018,4,48,S3,4816,48164,4.89,5.49,7.86,8.06,7.25,13.29,18.85,19.98,
9/15/2018,4,48,S3,4816,48163,4.98,5.5,7.4,7.4,6.87,12.01,16.29,16.99,
9/15/2018,4,48,S3,4815,48154,4.48,5.07,7.43,7.37,6.52,12.35,18.11,18.67,
9/15/2018,4,48,S3,4815,48153,4.57,5.22,7.72,7.83,6.76,13.36,19.51,20.73,
9/15/2018,4,48,S3,4814,48144,4.41,4.93,6.81,7.06,6.59,11.63,16.06,16.9,
9/15/2018,4,48,S3,4814,48143,4.38,5.02,7.34,7.74,6.99,13.08,18.35,19.37,
9/15/2018,4,48,S3,4813,48134,4.75,5.43,7.72,7.79,6.95,12.74,17.99,19.33,
9/15/2018,4,48,S3,4813,48133,3.89,4.56,6.8,6.82,5.99,11.91,18.06,18.92,
9/15/2018,4,49,S4,4914,49143,3.6,4.59,8.11,8.59,7.25,16.14,24.04,25.07,
9/15/2018,4,49,S4,4914,49144,3.46,4.46,7.94,8.24,6.9,15.61,24,25.24,
9/15/2018,4,49,S4,4915,49153,3.75,4.57,7.6,7.22,5.99,14.31,23.01,24.06,
9/15/2018,4,49,S4,4915,49154,3.77,4.69,7.88,8.04,6.8,14.52,21.85,22.89,
9/15/2018,4,49,S4,4916,49163,4.63,5.19,7.08,7.5,7.18,11.88,16.52,17.38,
9/15/2018,4,49,S4,4916,49164,3.95,4.89,8,8.36,7.23,14.94,21.34,22.83,
9/15/2018,4,49,S4,4917,49173,3.6,4.62,8.02,7.66,6.13,14.69,25.08,26.61,
9/15/2018,4,49,S4,4917,49174,3.49,4.63,8.68,8.83,7.09,17.18,26.68,28.45,
9/15/2018,4,49,S4,4918,49183,3.9,4.76,7.57,7.89,6.88,12.5,20.42,21.41,
9/15/2018,4,49,S4,4918,49184,3.47,4.36,7.85,7.71,6.25,13.85,24.07,25.6,
9/15/2018,4,49,S4,4919,49193,3.65,4.19,6.4,6.16,5.16,11.4,22.34,23,
9/15/2018,4,49,S4,4919,49194,3.77,4.67,7.72,7.98,6.75,13.02,21.32,22.24,
9/15/2018,4,49,S4,4920,49203,3.75,4.8,7.97,7.21,5.92,13.75,26.44,27.93,
9/15/2018,4,49,S4,4920,49204,3.48,4.59,8.69,8.62,6.83,15.64,28.97,30.64,
